source_system,table_name,field_name,source_file,ordinal_position,data_type,size_text,full_type,max_length,numeric_precision,numeric_scale,is_nullable,raw_duplicate_row_count,duplicate_full_type_count,duplicate_size_count,duplicate_nullable_count,duplicate_ordinal_count,has_duplicate_rows_in_source,has_within_source_type_conflict,has_within_source_size_conflict,has_within_source_nullable_conflict,has_within_source_ordinal_conflict
systemc,ssd_ehcp_assessment,ehca_ehcp_request_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_named_plan,ehcn_ehcp_asmt_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_named_plan,ehcn_named_plan_ceased_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_ehcp_named_plan,ehcn_named_plan_ceased_reason,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_named_plan,ehcn_named_plan_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_named_plan,ehcn_named_plan_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_ehcp_requests,ehcr_ehcp_req_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_ehcp_requests,ehcr_ehcp_req_outcome,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_requests,ehcr_ehcp_req_outcome_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_ehcp_requests,ehcr_ehcp_request_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_requests,ehcr_send_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_family,fami_family_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_family,fami_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_family,fami_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_immigration_status,immi_immigration_status,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_immigration_status,immi_immigration_status_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_immigration_status,immi_immigration_status_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_immigration_status,immi_immigration_status_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_immigration_status,immi_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_meeting_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_outcome_cp_flag,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,10,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_outcome_json,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,11,nvarchar,1000,nvarchar(1000),1000,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_target_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_team,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,12,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_transfer_in,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_icpc_worker_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,13,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_referral_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_initial_cp_conference,icpc_s47_enquiry_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_involvement_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_involvement_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_involvements_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_professional_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_professional_role_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,200,nvarchar(200),200,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_professional_team,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_referral_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_involvements,invo_worker_change_reason,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,nvarchar,200,nvarchar(200),200,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_legal_status,lega_legal_status,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_legal_status,lega_legal_status_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_legal_status,lega_legal_status_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_legal_status,lega_legal_status_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_legal_status,lega_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_linked_identifiers,link_identifier_type,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_linked_identifiers,link_identifier_value,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_linked_identifiers,link_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_linked_identifiers,link_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_linked_identifiers,link_valid_from_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_linked_identifiers,link_valid_to_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_missing,miss_missing_episode_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_missing,miss_missing_episode_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_missing,miss_missing_episode_type,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_missing,miss_missing_rhi_accepted,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nvarchar,2,nvarchar(2),2,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_missing,miss_missing_rhi_offered,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,2,nvarchar(2),2,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_missing,miss_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_missing,miss_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_mother,moth_childs_dob,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_mother,moth_childs_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_mother,moth_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_mother,moth_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_adm_decision_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_adopted_by_carer_flag,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,15,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_adopter_legal_status,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,12,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_adopter_sex,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,11,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_adoption_worker_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,23,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_cla_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_decision_reversed_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,19,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_decision_reversed_reason,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,20,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_ffa_cp_decision_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_matched_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,10,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_number_of_adopters,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,13,int,,int,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_part_of_sibling_group,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_permanence_order_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,21,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_permanence,perm_permanence_order_type,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,22,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
